level,sample_scope,fe,family,outcome,label,controls,term,b,se,p,N,clusters,mean_y,status
household,mech,stackyear,land-state,mixed_state,Rent-in and abandonment both observed,none,high-minus-low differential,0.031043827860611748,0.03135728160992665,0.32217226307516234,3166,140,0.0159846547314578,ok
household,mech,stackyear,land-state,mixed_state,Rent-in and abandonment both observed,none,high-instability total,0.022268732444821523,0.030009731960025196,0.45805682323076524,3166,140,0.0159846547314578,ok
household,mech,provyear,land-state,mixed_state,Rent-in and abandonment both observed,none,low-instability DID,-0.01201051447120833,0.01620318277490012,0.4585454173358524,3160,139,0.0159846547314578,ok
household,mech,provyear,land-state,mixed_state,Rent-in and abandonment both observed,none,high-minus-low differential,0.019482595902484252,0.02215083682238371,0.37910735884378055,3160,139,0.0159846547314578,ok
household,mech,provyear,land-state,mixed_state,Rent-in and abandonment both observed,none,high-instability total,0.007472081431275923,0.027078477669473213,0.7825928372013694,3160,139,0.0159846547314578,ok
household,mech,stackyear,land-state,mixed_state,Rent-in and abandonment both observed,farm_income,low-instability DID,-0.008154396697148392,0.010741661406085588,0.4477703804706109,2756,132,0.0159846547314578,ok
household,mech,stackyear,land-state,mixed_state,Rent-in and abandonment both observed,farm_income,high-minus-low differential,0.009873024643865419,0.012830244562080302,0.44158953961953984,2756,132,0.0159846547314578,ok
household,mech,stackyear,land-state,mixed_state,Rent-in and abandonment both observed,farm_income,high-instability total,0.0017186279467170263,0.007542456084678199,0.8197546777704864,2756,132,0.0159846547314578,ok
household,mech,provyear,land-state,mixed_state,Rent-in and abandonment both observed,farm_income,low-instability DID,-0.009812710399711495,0.015605182248270653,0.5294727916155593,2750,130,0.0159846547314578,ok
household,mech,provyear,land-state,mixed_state,Rent-in and abandonment both observed,farm_income,high-minus-low differential,0.004557066242117713,0.011332303906751101,0.6875879090306124,2750,130,0.0159846547314578,ok
household,mech,provyear,land-state,mixed_state,Rent-in and abandonment both observed,farm_income,high-instability total,-0.005255644157593782,0.017991484840763322,0.7701960821165734,2750,130,0.0159846547314578,ok
household,mech,stackyear,land-state,mixed_state,Rent-in and abandonment both observed,baseline_bundle,low-instability DID,-0.010884109154356916,0.011898992516728171,0.3603447003790906,2528,131,0.0159846547314578,ok
household,mech,stackyear,land-state,mixed_state,Rent-in and abandonment both observed,baseline_bundle,high-minus-low differential,0.016493717006980494,0.013405470061539816,0.2185577778254516,2528,131,0.0159846547314578,ok
