scope,anchor,design,a3_group,orientation,outcome,outcome_label,family,fe,term,b,se,p,N,clusters,mean_y,status
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,top farmdep-minus-bottom differential,0.07646418887072585,0.12041472658558824,0.5254238789323554,1166,80,0.11944027986006997,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,top farmdep group DID,-0.24118342640647522,0.15179142243325652,0.1120799435456282,1166,80,0.11944027986006997,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,bottom group DID,0.18712277642433262,0.14212793670891163,0.18797949944942471,1232,83,0.5165530671859786,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,top farmdep-minus-bottom differential,-0.39697928474958055,0.15937998296683065,0.01274656944015033,1232,83,0.5165530671859786,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,top farmdep group DID,-0.20985650832524794,0.07648564152611412,0.006074412517349739,1232,83,0.5165530671859786,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,bottom group DID,0.23243116507549377,0.09080026129261178,0.010473023933099878,1228,82,0.5165530671859786,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,top farmdep-minus-bottom differential,-0.011847363170842964,0.20629975388313238,0.9542043327582327,1228,82,0.5165530671859786,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,top farmdep group DID,0.22058380190465082,0.18373870418785054,0.2299336207133661,1228,82,0.5165530671859786,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,bottom group DID,0.061648346516980305,0.07066329548665712,0.382977177033179,1232,83,0.12609542356377798,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,top farmdep-minus-bottom differential,-0.11177210202192059,0.08177739334362805,0.17169275386253113,1232,83,0.12609542356377798,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,top farmdep group DID,-0.05012375550494028,0.04226977246199242,0.23569886821979102,1232,83,0.12609542356377798,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,bottom group DID,0.0796988751671367,0.04412565608385433,0.07089023616759302,1228,82,0.12609542356377798,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,top farmdep-minus-bottom differential,-0.012381407898138406,0.1241117898368217,0.9205347642412995,1228,82,0.12609542356377798,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,top farmdep group DID,0.06731746726899829,0.10717714689373807,0.5299414810336607,1228,82,0.12609542356377798,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,bottom group DID,0.043794052156101104,0.06547667118513886,0.5035913566364139,1174,82,0.11538461538461539,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,top farmdep-minus-bottom differential,-0.05110850171450776,0.07056258595771596,0.46888139688754193,1174,82,0.11538461538461539,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,top farmdep group DID,-0.007314449558406655,0.026777056436370364,0.7847293990518349,1174,82,0.11538461538461539,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,bottom group DID,0.0653818274071615,0.047071593959860325,0.16483673335782034,1166,80,0.11538461538461539,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,top farmdep-minus-bottom differential,-0.016393256323589796,0.12985988446378346,0.8995435065326378,1166,80,0.11538461538461539,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,top farmdep group DID,0.04898857108357171,0.11836914816971845,0.6789746879183928,1166,80,0.11538461538461539,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,rb_farm_any,Any own-farm production,farm-exit,stackyear,bottom group DID,-0.14271809267242258,0.10146498283913608,0.15955349609246006,1226,82,0.7668292682926829,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,rb_farm_any,Any own-farm production,farm-exit,stackyear,top farmdep-minus-bottom differential,0.13450920939374425,0.11160909925449275,0.22813328496181828,1226,82,0.7668292682926829,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,rb_farm_any,Any own-farm production,farm-exit,stackyear,top farmdep group DID,-0.00820888327867833,0.0466787855440702,0.8604047378879365,1226,82,0.7668292682926829,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,rb_farm_any,Any own-farm production,farm-exit,provyear,bottom group DID,-0.09525657455514148,0.11641923936707074,0.41323145673751294,1222,81,0.7668292682926829,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,rb_farm_any,Any own-farm production,farm-exit,provyear,top farmdep-minus-bottom differential,0.3490520177957091,0.14949173691552353,0.01954733071115835,1222,81,0.7668292682926829,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,rb_farm_any,Any own-farm production,farm-exit,provyear,top farmdep group DID,0.25379544324056763,0.16334655350214514,0.1202502909469711,1222,81,0.7668292682926829,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,bottom group DID,-2.7635985165756307,0.8873533922049679,0.0018430174420054585,1210,83,6.273854553543186,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,top farmdep-minus-bottom differential,1.6652970163798342,1.1436992092503921,0.14537546696230885,1210,83,6.273854553543186,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,top farmdep group DID,-1.0983015001957965,0.7703954247977474,0.15397417071016412,1210,83,6.273854553543186,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,bottom group DID,-2.152504062619495,0.6755165953307332,0.0014402727973801706,1206,82,6.273854553543186,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,top farmdep-minus-bottom differential,0.6660559198064395,2.0293949203122463,0.7427572785864924,1206,82,6.273854553543186,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farmdep,low insecurity,farmdep,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,top farmdep group DID,-1.4864481428130554,2.0653594421531283,0.4717070569289096,1206,82,6.273854553543186,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,any_rentin,Any rented-in land,rent-in,stackyear,bottom group DID,-0.11121409977547653,0.10394883622816019,0.28466761488349057,1198,83,0.1377952755905512,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,any_rentin,Any rented-in land,rent-in,stackyear,top farm-orientation-minus-bottom differential,0.1224000133737879,0.10044804706171832,0.22301864449088904,1198,83,0.1377952755905512,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,any_rentin,Any rented-in land,rent-in,stackyear,top farm-orientation group DID,0.011185913598311378,0.06842951735760629,0.8701513787318271,1198,83,0.1377952755905512,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,any_rentin,Any rented-in land,rent-in,provyear,bottom group DID,-0.24499081456618776,0.09872748314439334,0.01308360456581014,1188,82,0.1377952755905512,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,any_rentin,Any rented-in land,rent-in,provyear,top farm-orientation-minus-bottom differential,0.005920156486394903,0.10771766333157995,0.9561703774994597,1188,82,0.1377952755905512,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,any_rentin,Any rented-in land,rent-in,provyear,top farm-orientation group DID,-0.23907065807979286,0.1494679691226152,0.10971453745013929,1188,82,0.1377952755905512,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,asinh_rentin,asinh rented-in area,rent-in,stackyear,bottom group DID,-0.20830719124117805,0.18394153069658256,0.25743934354095865,1194,83,0.2929452900086305,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,asinh_rentin,asinh rented-in area,rent-in,stackyear,top farm-orientation-minus-bottom differential,0.1417639355915471,0.19567217896567204,0.46876057749550704,1194,83,0.2929452900086305,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,asinh_rentin,asinh rented-in area,rent-in,stackyear,top farm-orientation group DID,-0.06654325564963096,0.13368238226108634,0.6186452339470134,1194,83,0.2929452900086305,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,asinh_rentin,asinh rented-in area,rent-in,provyear,bottom group DID,-0.3133192784982486,0.16918499463457026,0.06403544126472285,1184,82,0.2929452900086305,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,asinh_rentin,asinh rented-in area,rent-in,provyear,top farm-orientation-minus-bottom differential,-0.033157225745821674,0.24296233083326144,0.8914492301354966,1184,82,0.2929452900086305,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,asinh_rentin,asinh rented-in area,rent-in,provyear,top farm-orientation group DID,-0.3464765042440703,0.3163738219024228,0.273451323701831,1184,82,0.2929452900086305,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,bottom group DID,-0.11113637004178234,0.10281340677450487,0.27971841235259953,1196,83,0.1206896551724138,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,top farm-orientation-minus-bottom differential,0.117896873698409,0.09893688596485775,0.23340353232265498,1196,83,0.1206896551724138,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,top farm-orientation group DID,0.006760503656626657,0.06780404861981741,0.9205773484039016,1196,83,0.1206896551724138,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,bottom group DID,-0.25155239629658044,0.09490026804272252,0.008032451306658217,1186,82,0.1206896551724138,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,top farm-orientation-minus-bottom differential,0.009997209709488055,0.10632944973688266,0.9250924114212957,1186,82,0.1206896551724138,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,top farm-orientation group DID,-0.24155518658709238,0.14457043102010733,0.09475174432383329,1186,82,0.1206896551724138,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,bottom group DID,0.12940374486285802,0.2382940394700192,0.587100673913651,1262,84,0.5511961722488038,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,top farm-orientation-minus-bottom differential,-0.11280888353240306,0.2701933834120559,0.6763042096504697,1262,84,0.5511961722488038,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,top farm-orientation group DID,0.016594861330454957,0.10490251417686003,0.8743045849999638,1262,84,0.5511961722488038,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,bottom group DID,0.2973364468473378,0.15875719112667094,0.06108210508230768,1254,83,0.5511961722488038,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,top farm-orientation-minus-bottom differential,0.29670204659732985,0.3010225253788739,0.3243062067794954,1254,83,0.5511961722488038,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,top farm-orientation group DID,0.5940384934446676,0.27571304477914993,0.031196794606239878,1254,83,0.5511961722488038,ok
adjacent,high_sat80_t,low insecurity: top-vs-bottom farm_orientation,low insecurity,farm_orientation,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,bottom group DID,-0.002824978590871481,0.11827582901037165,0.9809446060998138,1262,84,0.1444976076555024,ok
